ï»¿id,income,health_cover,house,wc,phone,car,consumption
1958808,4,1,0,1,1,0,0
1958813,5,1,0,0,1,1,0
1958824,6,1,0,1,1,0,0
1958836,6,1,1,1,1,1,0
1958849,6,1,0,1,1,1,1
1958851,4,0,0,0,1,1,0
1958860,6,1,1,1,1,1,0
1958872,2,1,0,0,1,1,0
1958885,3,1,0,0,1,1,0
1958897,3,1,0,0,1,1,0
1958904,4,1,1,0,1,1,0
1958919,3,0,0,0,1,0,0
1958928,6,1,1,1,1,1,0
1958937,3,1,0,0,1,0,0
1958943,5,1,1,1,1,1,0
1958955,4,0,1,0,1,0,0
1958962,4,1,1,1,0,0,0
1958970,4,1,0,1,1,0,1
1958981,3,1,0,0,1,0,0
1958996,4,1,1,0,1,1,0
1959001,4,0,0,0,1,1,0
1959012,4,1,0,0,0,0,0
1959020,3,1,1,0,1,0,0
1959035,5,1,1,1,1,1,0
1959047,5,0,1,1,1,1,0
1959058,5,1,1,1,1,1,0
1959064,6,1,0,1,1,0,0
1959073,2,0,0,0,0,0,0
1959086,3,1,0,0,0,0,0
1959099,3,0,0,0,1,0,0
1959105,4,1,0,0,1,1,0
1959110,6,1,1,1,1,1,0
1959122,6,1,1,1,1,1,0
1959131,4,1,0,1,1,0,0
1959146,4,1,0,0,1,1,0
1959154,3,1,1,0,1,0,0
1959168,4,1,0,0,1,1,0
1959179,5,1,0,0,1,1,0
1959187,4,1,1,0,1,1,0
1959193,6,1,1,1,1,1,0
1959204,5,1,0,1,1,0,0
1959219,5,0,1,1,1,1,0
1959228,4,1,1,1,1,1,0
1959237,4,1,0,0,1,1,0
1959243,4,1,1,0,1,1,0
1959255,4,1,1,1,1,0,0
1959262,5,1,0,1,1,1,0
1959270,6,1,1,1,1,1,0
1959281,3,1,1,1,1,1,0
1959296,4,1,0,1,1,1,0
1959308,5,1,1,1,1,1,0
1959313,6,1,0,1,1,0,1
1959324,6,1,1,1,1,1,0
1959336,3,1,0,0,1,1,0
1959349,5,1,0,1,1,1,0
1959351,4,1,0,0,0,1,0
1959360,5,1,0,1,1,1,0
1959372,4,1,1,1,1,0,0
1959385,6,1,1,1,1,1,1
1959397,4,1,0,0,1,1,0
1959403,5,1,0,0,1,1,0
1959415,6,1,0,1,1,1,0
1959426,4,1,0,1,1,0,0
1959432,6,1,0,1,1,1,1
1959444,6,1,1,1,1,1,0
1959459,4,1,0,0,0,1,0
1959467,4,1,1,1,1,1,0
1959471,5,1,1,1,1,0,0
1959480,3,1,0,0,1,0,0
1959498,4,1,0,1,1,0,0
1959500,3,0,0,0,0,0,0
1959517,3,0,1,0,0,0,0
1959521,5,1,1,1,1,1,0
1959539,6,1,0,1,1,0,0
1959542,6,1,1,1,1,0,0
1959556,5,1,1,1,1,1,0
1959563,5,1,1,0,1,1,0
1959574,5,1,1,1,1,1,0
1959588,5,1,1,1,1,1,0
1959595,4,0,0,0,1,0,0
1959602,4,0,0,1,1,0,0
1959616,3,1,0,0,1,1,0
1959625,6,0,0,1,1,1,1
1959633,4,1,0,0,1,0,0
1959640,6,1,1,1,1,1,0
1959657,4,1,0,0,1,0,0
1959669,3,1,0,0,1,0,0
1959678,4,1,0,0,1,0,0
1959684,5,0,1,0,1,0,1
1959691,5,0,1,0,1,0,0
1959706,5,1,0,1,1,0,0
1959714,2,0,0,0,1,0,0
1959723,2,0,0,0,1,1,0
1959738,5,1,1,0,1,1,0
1959745,1,1,0,0,0,0,0
1959750,4,1,1,1,1,1,0
1959761,5,0,1,1,1,1,0
1959777,2,1,0,0,0,0,0
1959789,3,1,0,0,1,0,0
1959792,3,0,0,0,1,0,0
1959809,4,1,0,0,1,0,0
1959811,4,1,0,0,1,1,0
1959827,6,1,1,1,1,1,0
1959830,6,1,1,1,1,0,1
1959848,6,1,1,1,1,1,0
1959853,5,1,0,0,1,0,0
1959866,2,1,0,0,1,1,0
1959875,5,0,1,1,1,1,0
1959882,3,1,0,0,0,0,0
1959894,5,1,1,1,1,1,0
1959907,3,0,0,0,1,1,0
1959918,2,0,0,0,1,0,1
1959929,3,0,0,1,1,0,0
1959934,3,0,0,1,1,0,0
1959941,3,1,0,1,1,0,0
1959952,4,1,1,0,1,0,0
1959965,3,1,1,0,0,0,0
1959976,3,1,1,1,1,1,0
1959983,2,1,0,0,0,0,0
1959990,3,0,1,0,1,1,0
1960004,3,1,0,0,0,1,0
1960019,5,1,1,1,1,1,0
1960028,4,0,1,0,1,0,0
1960037,5,1,1,1,1,1,0
1960043,6,1,1,1,1,1,0
1960055,4,1,1,0,1,1,0
1960062,3,0,0,1,1,0,0
1960070,6,1,1,1,1,1,0
1960081,6,1,1,1,1,1,0
1960096,3,1,0,0,1,0,0
1960107,6,1,1,1,1,1,0
1960118,6,0,0,1,1,1,0
1960129,3,1,0,0,1,1,0
1960134,3,1,0,0,1,0,0
1960141,4,1,0,1,1,0,1
1960152,4,1,0,1,1,0,0
1960165,5,1,1,1,1,1,0
1960176,4,1,1,0,1,1,0
1960183,5,1,1,1,1,1,0
1960190,4,1,0,1,1,0,0
1960202,3,1,0,0,0,0,0
1960216,3,1,0,1,1,0,0
1960225,6,1,1,1,1,1,0
1960233,5,1,0,0,1,0,1
1960240,4,1,0,0,1,0,0
1960257,1,1,0,0,0,0,0
1960269,6,1,1,1,1,0,0
1960278,3,0,1,0,1,1,0
1960284,4,1,1,0,0,0,0
1960291,5,1,1,1,1,1,0
1960305,6,1,1,1,1,0,0
1960310,4,1,1,0,1,1,0
1960322,6,1,0,1,1,1,0
1960331,5,1,1,1,1,0,0
1960346,3,1,0,0,0,1,0
1960354,5,1,0,0,1,1,0
1960368,5,1,1,0,1,1,0
1960379,6,1,0,0,1,0,0
1960387,4,1,0,0,1,0,0
1960393,6,1,1,1,1,0,0
1960400,5,1,1,1,1,1,0
1960417,5,1,1,1,1,1,0
1960421,2,1,0,0,1,0,0
1960439,4,1,0,1,1,1,0
1960442,5,0,1,0,1,1,0
1960456,4,1,0,1,1,0,0
1960463,4,1,0,1,1,0,1
1960474,5,1,1,0,1,1,0
1960488,3,1,1,1,1,1,0
1960495,4,1,0,1,1,0,0
1960508,3,1,1,0,1,0,0
1960513,4,1,0,0,1,0,0
1960524,3,1,0,0,1,1,0
1960536,4,1,1,1,1,0,1
1960549,6,1,0,1,1,0,1
1960551,5,1,0,1,1,1,0
1960560,5,1,0,0,1,1,0
1960572,4,0,0,0,1,0,0
1960585,2,0,0,0,1,0,0
1960597,5,1,0,0,1,0,0
1960609,4,1,0,0,1,0,0
1960611,3,1,0,0,1,0,0
1960627,2,1,0,0,0,0,0
1960630,5,1,1,1,1,0,1
1960648,3,1,0,0,0,0,0
1960653,5,1,1,1,1,1,0
1960666,4,1,1,1,1,1,0
1960675,4,1,1,0,1,1,0
1960682,3,0,0,0,1,0,0
1960694,5,1,1,1,1,1,0
1960701,5,0,0,1,1,0,0
1960712,4,0,0,0,1,0,0
1960720,3,1,1,1,1,0,0
1960735,4,1,1,1,1,0,0
1960747,4,1,0,0,1,1,0
1960758,3,1,1,0,1,0,0
1960764,4,1,1,0,1,1,0
1960773,5,1,1,1,1,1,0
1960786,6,1,1,1,1,1,1
1960799,2,0,1,0,1,0,0
1960806,6,1,0,1,1,0,1
1960814,2,1,0,0,0,0,0
1960823,2,0,0,0,1,0,0
1960838,6,1,1,1,1,0,0
1960845,5,1,1,1,1,1,0
1960850,6,1,1,1,1,1,0
1960861,4,1,0,0,1,1,0
1960877,3,1,0,0,1,0,0
1960889,5,1,0,1,1,0,0
1960892,4,1,0,1,1,0,0
1960903,2,1,1,0,0,0,0
1960915,5,1,1,0,1,1,0
1960926,1,1,0,1,1,0,0
1960932,3,1,1,1,1,1,0
1960944,5,1,1,1,1,1,0
1960959,3,1,0,0,1,1,0
1960967,2,1,0,0,1,0,0
1960971,4,0,0,0,1,0,0
1960980,3,1,0,0,1,1,0
1960998,5,1,1,1,1,1,0
1961001,6,0,0,1,1,1,0
1961012,4,1,1,1,1,1,0
1961020,6,1,1,1,1,0,0
1961035,4,1,0,1,0,0,0
1961047,6,1,1,1,1,1,0
1961058,4,1,0,0,1,0,0
1961064,5,1,1,1,1,1,0
1961073,5,1,1,1,1,0,0
1961086,5,1,1,1,1,1,0
1961099,5,1,0,0,1,1,0
1961105,6,1,1,1,1,1,0
1961110,4,0,1,1,1,1,0
1961122,4,1,1,0,1,0,0
1961131,2,1,0,0,0,0,0
1961146,3,0,0,0,1,1,0
1961154,4,0,1,1,1,0,0
1961168,2,1,1,0,0,1,0
1961179,4,1,0,0,1,1,0
1961187,6,1,0,1,1,1,0
1961193,6,1,1,1,1,1,1
1961204,5,1,1,1,1,1,0
1961219,4,1,1,1,1,0,1
1961228,3,1,0,0,1,0,0
1961237,5,1,1,1,1,1,0
1961243,6,0,1,1,1,1,0
1961255,5,1,1,1,1,1,0
1961262,4,0,0,0,1,1,0
1961270,2,1,0,0,0,0,0
1961281,2,1,0,0,0,0,0
1961296,4,0,1,0,1,1,0
1961308,2,1,0,0,1,0,0
1961313,4,1,1,1,1,1,0
1961324,5,1,0,0,1,0,0
1961336,6,1,1,1,1,1,0
1961349,4,1,1,1,1,0,0
1961351,5,1,0,1,1,0,0
1961360,5,1,1,0,1,0,0
1961372,5,0,1,1,1,1,0
1961385,6,1,0,1,1,1,0
1961397,5,1,1,1,1,1,0
1961403,4,1,0,1,1,0,0
1961415,6,1,0,1,1,1,0
1961426,4,1,1,0,1,0,0
1961432,4,1,1,1,1,0,0
1961444,3,1,1,1,1,1,0
1961459,6,1,0,1,1,1,0
1961467,2,1,0,1,1,0,0
1961471,3,0,1,1,1,1,0
1961480,5,1,1,1,0,1,0
1961498,5,1,1,1,1,0,0
1961500,4,1,0,0,1,1,0
1961517,3,1,0,0,1,1,0
1961521,3,1,1,0,1,1,0
1961539,5,1,1,1,1,1,0
1961542,4,1,1,1,1,0,1
1961556,1,1,0,0,0,0,0
1961563,6,1,1,1,1,1,1
1961574,5,0,1,1,1,0,0
1961588,5,1,1,1,1,1,0
1961595,4,0,1,0,1,0,0
1961602,4,1,1,1,1,0,0
1961616,3,0,0,0,0,0,0
1961625,5,0,0,1,1,0,0
1961633,4,1,0,0,1,1,0
1961640,5,1,0,1,1,1,0
1961657,6,1,1,1,1,1,0
1961669,3,1,0,0,0,0,0
1961678,3,1,0,0,1,0,0
1961684,5,0,1,1,1,1,0
1961691,6,1,1,1,1,1,0
1961706,4,1,0,1,1,0,0
1961714,4,1,0,0,1,1,1
1961723,4,1,0,0,0,0,0
1961738,3,1,0,1,1,0,0
1961745,5,1,1,0,1,1,0
1961750,5,0,0,0,1,1,0
1961761,4,1,0,0,1,1,0
1961777,5,1,0,1,1,0,0
1961789,3,1,0,1,1,0,0
1961792,4,1,0,0,1,0,0
1961809,4,1,0,1,1,0,0
1961811,5,1,1,0,1,1,1
1961827,4,1,1,1,1,1,0
1961830,3,0,0,0,0,0,0
1961848,5,1,0,1,1,0,0
1961853,6,1,0,1,1,1,1
1961866,3,1,0,0,1,0,0
1961875,4,1,0,1,1,0,0
1961882,4,1,1,1,1,0,0
1961894,4,1,1,1,1,1,0
1961907,5,1,0,1,0,0,0
1961918,5,1,1,1,1,1,0
1961929,4,0,0,0,1,0,0
1961934,5,1,1,1,1,0,0
1961941,4,1,0,0,1,0,0
1961952,5,1,0,0,1,1,0
1961965,3,1,0,0,1,0,0
1961976,4,1,0,1,1,0,1
1961983,3,1,1,0,1,1,0
1961990,6,1,1,1,1,0,0
1962005,5,1,0,0,1,0,0
1962010,6,1,0,0,1,0,0
1962022,5,1,1,1,1,1,0
1962031,4,1,1,1,1,0,0
1962046,6,1,1,1,1,1,1
1962054,4,1,1,1,1,1,0
1962068,6,1,0,1,1,0,0
1962079,6,1,0,1,1,0,0
1962087,4,1,1,1,1,0,0
1962093,5,1,1,1,1,1,0
1962101,5,1,0,1,1,1,0
1962112,4,0,0,1,1,1,0
1962120,6,1,0,1,1,0,0
1962135,4,1,0,0,1,0,0
1962147,5,1,0,0,1,0,0
1962158,4,1,0,0,1,0,0
1962164,6,1,1,1,1,1,0
1962173,5,1,1,1,1,1,0
1962186,6,1,0,1,1,1,0
1962199,4,1,1,1,0,0,0
1962208,5,1,0,1,1,1,0
1962213,6,1,0,1,1,1,0
1962224,4,1,1,0,1,1,0
1962236,5,1,0,0,1,0,0
1962249,3,1,0,0,0,0,0
1962251,5,1,0,0,1,1,0
1962260,6,1,1,1,1,1,1
1962272,6,1,1,1,1,1,0
1962285,6,1,0,1,1,0,0
1962297,6,0,0,0,1,1,0
1962304,2,0,1,0,0,1,0
1962319,5,1,0,1,1,0,0
1962328,4,1,0,0,1,1,0
1962337,5,1,0,0,0,0,0
1962343,2,1,1,0,1,0,0
1962355,4,1,0,0,1,1,0
1962362,5,0,0,1,1,1,0
1962370,3,1,0,0,0,0,0
1962381,4,1,0,1,1,0,0
1962396,3,0,0,0,0,0,0
1962409,5,1,0,1,1,0,0
1962411,3,1,0,0,0,1,0
1962427,2,1,0,0,1,0,0
1962430,5,0,1,0,1,1,0
1962448,1,0,0,0,0,0,0
1962453,5,1,1,1,1,1,0
1962466,3,1,0,0,1,1,0
1962475,5,1,1,1,1,0,1
1962482,5,1,1,1,1,1,0
1962494,3,1,0,0,1,0,0
1962502,5,1,0,1,1,0,1
1962516,4,1,1,0,1,1,0
1962525,5,1,1,0,1,1,0
1962533,3,0,0,0,0,0,0
1962540,5,1,1,1,1,1,0
1962557,3,1,1,0,1,0,1
1962569,2,1,1,0,1,1,0
1962578,6,1,1,1,1,1,0
1962584,5,1,0,0,1,0,1
1962591,6,1,1,1,1,1,1
1962600,6,1,1,1,1,1,0
1962617,4,1,1,1,1,1,0
1962621,4,1,0,0,1,1,0
1962639,4,1,1,0,1,1,0
1962642,5,1,1,1,1,1,0
1962656,4,1,0,0,1,1,0
1962663,4,0,1,0,1,1,0
1962674,1,0,0,0,0,0,0
1962688,5,1,0,0,1,1,0
1962695,6,0,1,1,1,1,0
1962707,5,1,1,1,1,1,0
1962718,6,1,0,1,1,1,0
1962729,6,1,1,1,1,1,0
1962734,5,1,1,0,1,1,0
1962741,4,1,0,0,1,1,0
1962752,3,1,0,0,0,0,0
1962765,6,1,0,1,1,0,0
1962776,6,1,0,1,1,1,0
1962783,6,1,1,1,1,0,0
1962790,6,1,1,1,1,0,0
1962803,4,1,1,0,1,1,0
1962815,4,0,0,1,1,0,0
1962826,3,1,1,0,0,0,0
1962832,3,1,0,0,1,1,0
1962844,5,1,0,1,1,0,0
1962859,3,0,0,0,0,0,0
1962867,6,1,0,1,1,0,0
1962871,5,1,1,1,1,0,0
1962880,3,1,0,0,1,1,0
1962898,4,1,0,0,1,1,0
1962906,2,1,0,0,1,0,0
1962914,4,0,0,0,1,0,0
1962923,4,1,0,0,1,0,0
1962938,3,1,0,0,0,0,0
1962945,5,0,0,0,0,0,0
1962950,5,1,0,0,1,0,0
1962961,4,1,0,1,1,0,0
1962977,1,1,1,0,0,0,0
1962989,4,1,0,0,1,0,0
1962992,6,1,1,1,1,1,0
1963009,4,0,1,0,1,0,0
1963011,6,1,1,1,1,1,0
1963027,5,0,1,1,1,1,0
1963030,6,1,0,1,1,1,1
1963048,3,1,1,1,0,0,0
1963053,3,0,0,0,1,0,0
1963066,4,1,0,0,1,1,0
1963075,6,1,1,1,1,1,0
1963082,5,1,1,1,1,0,1
1963094,5,1,1,1,1,1,0
1963100,4,1,0,0,1,1,0
1963117,2,1,0,0,0,0,0
1963121,4,0,1,0,1,1,0
1963139,6,1,1,1,1,0,0
1963142,3,0,0,0,1,0,0
1963156,4,1,0,0,1,1,0
1963163,5,1,0,1,1,0,0
1963174,6,1,1,1,1,1,0
1963188,6,1,1,1,1,1,1
1963195,6,1,0,1,1,0,0
1963206,1,1,0,0,0,0,0
1963214,4,1,0,0,1,1,0
1963223,2,1,1,0,1,1,0
1963238,6,1,1,0,1,1,0
1963245,5,1,1,0,1,1,1
1963250,5,1,0,1,1,0,0
1963261,4,1,0,0,1,1,0
1963277,6,1,1,1,1,0,0
1963289,2,1,0,0,0,0,0
1963292,5,1,1,0,1,1,0
1963303,4,0,1,1,1,0,0
1963315,3,1,0,1,1,0,0
1963326,5,1,0,1,1,0,0
1963332,4,1,1,0,1,1,0
1963344,4,1,1,0,1,1,0
1963359,4,0,0,1,1,1,0
1963367,4,1,0,0,1,0,0
1963371,4,1,1,1,1,1,1
1963380,5,1,1,1,1,1,0
1963398,5,1,1,1,1,1,0
1963405,3,0,0,0,1,1,0
1963410,3,1,1,0,1,1,0
1963422,5,1,1,0,1,1,0
1963431,1,0,0,0,1,0,1
1963446,2,1,0,0,0,0,0
1963454,3,1,0,1,1,0,0
1963468,4,0,1,1,1,0,0
1963479,5,1,1,1,0,1,0
1963487,6,1,1,1,1,1,0
1963493,2,1,1,0,0,0,0
1963507,6,1,0,1,1,0,0
1963518,3,1,1,1,1,0,0
1963529,4,0,0,1,1,1,0
1963534,3,0,1,1,1,1,0
1963541,3,1,0,1,1,0,0
1963552,5,1,1,0,1,1,0
1963565,6,1,0,1,1,0,1
1963576,5,1,1,1,1,1,0
1963583,3,1,1,1,1,0,1
1963590,5,0,1,1,1,0,0
1963601,6,1,1,0,1,1,1
1963612,3,1,0,0,1,0,0
1963620,2,0,0,1,1,0,0
1963635,4,1,1,1,1,1,0
1963647,3,0,1,0,1,1,0
1963658,4,0,0,1,1,1,0
1963664,5,1,0,1,1,0,0
1963673,4,0,1,1,1,0,0
1963686,4,1,0,1,1,0,0
1963699,4,0,0,1,1,0,0
1963702,4,0,1,0,1,0,0
1963716,6,1,1,1,1,1,1
1963725,4,1,0,0,1,1,0
1963733,3,1,0,0,1,0,0
1963740,3,1,0,0,0,0,0
1963757,6,1,1,1,1,1,0
1963769,4,1,0,0,1,0,0
1963778,5,1,0,1,1,0,1
1963784,4,0,1,1,1,1,0
1963791,5,1,1,1,1,1,1
1963804,4,1,0,0,1,0,0
1963819,4,0,0,1,1,1,0
1963828,4,1,0,0,1,1,0
1963837,3,1,0,1,1,0,1
1963843,6,1,1,1,1,1,0
1963855,6,1,1,0,1,1,1
1963862,4,1,0,0,1,1,0
1963870,5,1,1,1,1,1,0
1963881,3,1,1,0,1,0,0
1963896,3,0,1,1,1,0,0
1963908,3,0,0,0,1,0,0
1963913,2,1,0,0,0,0,0
1963924,3,1,0,1,1,0,1
1963936,3,0,0,0,0,0,0
1963949,6,1,1,1,1,1,0
1963951,5,1,0,1,1,1,0
1963960,3,1,0,0,0,1,0
1963972,6,1,0,1,1,1,0
1963985,3,1,0,0,1,0,0
1963997,4,1,0,1,1,0,0
1964007,5,1,0,0,1,0,0
1964018,3,0,0,0,1,0,0
1964029,4,1,0,0,1,0,0
1964034,5,1,0,0,1,1,0
1964041,3,0,1,0,1,1,0
1964052,3,1,0,0,1,1,0
1964065,4,0,1,1,1,1,0
1964076,3,0,1,0,1,1,0
1964083,6,1,1,1,1,1,1
1964090,4,1,0,0,1,0,0
1964104,6,1,1,1,1,1,0
1964119,2,1,0,0,1,0,0
1964128,3,1,0,0,1,0,0
1964137,2,1,1,0,0,0,0
1964143,4,1,0,0,1,1,0
1964155,5,0,1,1,1,1,0
1964162,4,0,1,0,1,1,0
1964170,3,1,1,1,1,1,0
1964181,2,1,0,0,0,0,0
1964196,3,0,0,0,0,0,0
1964205,3,0,0,0,1,0,0
1964210,5,1,0,1,1,1,1
1964222,1,0,0,0,0,0,0
1964231,2,1,0,0,0,0,0
1964246,4,1,0,0,1,0,0
1964254,4,1,0,1,1,0,0
1964268,4,1,0,1,1,0,1
1964279,3,1,0,0,1,0,0
1964287,6,1,1,1,1,1,0
1964293,5,1,0,0,1,1,0
1964302,6,1,1,1,1,1,0
1964316,6,1,0,1,1,0,0
1964325,4,1,1,0,1,1,0
1964333,5,1,0,0,1,1,0
1964340,6,1,1,1,1,1,0
1964357,3,1,1,0,1,0,0
1964369,5,1,1,0,1,1,0
1964378,5,1,1,1,1,1,0
1964384,6,1,1,1,1,0,1
1964391,5,1,0,1,1,1,0
1964406,5,1,0,0,1,0,0
1964414,4,0,0,1,1,1,0
1964423,3,1,0,0,1,1,0
1964438,6,1,0,1,1,0,1
1964445,2,0,0,0,0,0,0
1964450,5,1,1,1,1,1,0
1964461,5,1,1,1,1,1,0
1964477,4,1,0,0,1,1,0
1964489,1,0,0,0,0,0,0
1964492,6,1,1,1,1,1,0
1964509,2,0,0,0,1,0,0
1964511,2,0,0,1,1,0,0
1964527,3,0,0,0,1,0,0
1964530,5,1,1,0,1,1,0
1964548,6,1,1,1,1,1,0
1964553,6,0,1,1,1,1,0
1964566,4,1,1,1,1,0,0
1964575,4,1,0,0,1,0,0
1964582,3,1,0,0,1,0,0
1964594,6,1,1,1,1,1,0
1964608,5,1,1,1,1,1,0
1964613,3,1,0,0,0,0,0
1964624,3,0,1,0,0,0,0
1964636,5,1,0,1,1,0,0
1964649,3,1,0,0,1,0,0
1964651,3,1,1,1,1,0,0
1964660,3,1,0,0,1,0,0
1964672,6,1,1,1,1,1,0
1964685,4,1,0,0,1,0,0
1964697,4,1,0,0,1,1,0
1964703,6,1,1,1,1,1,0
1964715,2,1,0,0,0,0,0
1964726,2,1,0,1,1,0,0
1964732,4,1,0,1,1,1,0
1964744,6,1,0,0,1,1,0
1964759,1,1,0,0,1,0,0
1964767,5,1,0,0,1,1,0
1964771,4,1,0,0,1,1,0
1964780,5,1,1,1,1,1,0
1964798,5,1,0,1,1,1,0
1964800,5,1,0,1,1,0,0
1964817,5,1,1,1,1,1,0
1964821,6,1,1,1,1,1,0
1964839,6,1,1,1,1,1,0
1964842,6,1,1,1,1,1,0
1964856,6,1,1,1,1,1,0
1964863,6,0,1,1,1,1,1
1964874,3,1,0,0,1,0,0
1964888,3,0,1,0,0,1,0
1964895,6,1,1,1,1,1,1
1964901,4,1,1,0,1,0,0
1964912,5,1,1,1,1,1,0
1964920,1,1,0,0,0,0,0
1964935,5,1,1,0,1,1,0
1964947,6,1,0,1,1,1,0
1964958,6,1,1,1,1,1,0
1964964,3,1,0,0,1,0,0
1964973,3,0,0,0,1,0,0
1964986,4,0,0,1,1,0,0
1964999,4,1,0,1,1,0,0
1965003,4,0,1,1,1,1,0
1965015,3,1,0,0,1,0,0
1965026,5,1,1,1,1,1,0
1965032,2,1,0,0,1,1,0
1965044,4,1,1,0,1,1,0
1965059,5,1,1,1,1,1,0
1965067,3,1,0,0,1,1,0
1965071,5,1,1,1,1,1,1
1965080,5,1,1,1,1,0,0
1965098,2,1,1,0,1,0,0
1965102,3,0,0,0,1,1,0
1965116,4,1,1,1,1,0,0
1965125,5,1,1,1,1,1,0
1965133,6,1,1,1,1,1,1
1965140,4,1,1,1,1,1,0
1965157,5,1,0,0,1,1,0
1965169,4,1,0,0,1,1,0
1965178,4,1,0,0,1,1,0
1965184,4,1,0,0,1,1,0
1965191,6,1,1,0,1,1,0
1965207,2,1,1,1,0,0,0
1965218,2,0,0,1,1,1,0
1965229,3,0,1,0,1,1,0
1965234,6,1,0,1,1,0,0
1965241,6,1,1,1,1,0,0
1965252,5,1,0,0,1,1,0
1965265,4,1,0,1,1,0,1
1965276,4,1,0,0,0,1,0
1965283,3,1,1,0,1,1,0
1965290,5,1,1,1,1,1,0
1965309,3,1,1,0,0,1,0
1965311,3,0,0,0,1,0,0
1965327,6,1,0,1,1,1,0
1965330,1,0,1,0,0,0,0
1965348,2,0,0,0,0,0,0
1965353,4,1,1,1,1,1,0
1965366,4,1,0,0,1,0,0
1965375,2,1,0,0,0,0,0
1965382,2,1,0,0,1,0,0
1965394,5,1,1,1,1,1,0
1965401,5,1,0,0,1,1,0
1965412,4,0,0,1,1,0,0
1965420,5,1,1,0,1,1,0
1965435,5,1,0,1,1,1,0
1965447,4,1,0,0,1,0,0
1965458,5,1,1,1,1,1,0
1965464,6,1,0,1,1,0,1
1965473,4,1,1,0,1,1,0
1965486,4,1,0,0,0,0,0
1965499,4,0,0,0,0,0,0
1965506,3,1,0,0,1,0,0
1965514,6,1,1,1,1,1,0
1965523,4,1,1,1,1,1,0
1965538,3,1,0,0,1,0,0
1965545,3,1,0,1,1,0,0
1965550,4,1,0,0,1,1,0
1965561,4,1,1,1,1,1,0
1965577,4,1,0,0,1,0,0
1965589,1,1,0,0,0,0,0
1965592,5,1,0,1,1,0,0
1965605,3,0,1,0,1,1,0
1965610,5,0,0,1,1,0,0
1965622,3,1,0,0,1,1,0
1965631,6,1,0,1,1,1,0
1965646,6,1,1,1,1,1,1
1965654,4,0,1,1,1,0,0
1965668,5,1,1,1,1,1,0
1965679,4,1,0,0,1,1,0
1965687,3,1,0,0,1,1,0
1965693,6,0,1,1,1,0,0
1965700,3,1,0,0,1,0,0
1965717,5,1,1,1,1,0,0
1965721,5,1,1,1,1,1,0
1965739,4,1,1,1,1,1,0
1965742,6,1,0,1,1,1,1
1965756,3,1,0,0,0,1,0
1965763,6,1,0,1,1,1,0
1965774,2,0,0,0,0,0,0
1965788,6,1,0,1,1,1,0
1965795,3,1,0,1,1,0,1
1965808,2,1,0,0,0,0,0
1965813,3,1,1,0,1,0,0
1965824,5,0,1,0,1,0,0
1965836,5,0,1,1,1,1,1
1965849,3,1,0,0,1,0,0
1965851,6,1,1,1,1,1,0
1965860,3,0,0,0,1,0,0
1965872,5,1,1,1,1,0,0
1965885,4,0,0,0,1,1,0
1965897,4,1,0,0,0,0,0
1965904,2,1,1,0,1,1,0
1965919,5,1,1,1,1,1,1
1965928,3,1,1,0,1,1,0
1965937,3,1,0,0,1,0,0
1965943,4,1,1,0,1,1,0
1965955,4,1,1,1,1,0,0
1965962,2,0,0,0,0,1,0
1965970,4,1,1,0,0,0,1
1965981,3,0,0,0,0,0,0
1965996,6,1,1,1,1,1,1
1966000,6,1,1,1,1,0,1
1966017,6,1,1,1,1,1,0
1966021,4,1,0,0,0,0,0
1966039,4,1,0,0,0,0,0
1966042,5,1,1,1,1,1,1
1966056,2,0,0,1,1,1,0
1966063,4,1,0,0,1,1,0
1966074,3,1,0,0,1,0,0
1966088,3,1,0,0,1,1,0
1966095,5,1,0,0,1,1,0
1966109,4,1,1,0,1,1,0
1966111,4,0,0,0,1,1,0
1966127,4,1,0,0,1,0,0
1966130,3,1,0,0,1,0,0
1966148,4,1,0,0,1,1,0
1966153,6,1,1,1,1,1,0
1966166,5,1,0,0,1,1,1
1966175,4,1,0,0,1,1,0
1966182,3,0,0,0,1,0,0
1966194,1,0,1,0,1,0,0
1966203,3,1,1,1,1,0,0
1966215,5,1,0,1,1,1,0
1966226,4,1,1,1,1,0,0
1966232,6,0,1,1,1,1,0
1966244,5,1,0,1,1,1,0
1966259,5,1,1,1,1,1,0
1966267,2,0,1,0,0,0,0
1966271,1,1,0,0,0,1,0
1966280,2,1,1,0,1,0,0
1966298,5,1,1,1,1,0,0
1966306,5,1,0,1,1,1,0
1966314,5,1,1,1,1,1,1
1966323,2,1,0,0,1,1,0
1966338,5,0,1,1,1,1,1
1966345,2,1,1,0,0,0,0
1966350,3,0,0,0,1,0,0
1966361,6,1,0,1,1,1,0
1966377,6,1,1,1,1,1,0
1966389,3,0,0,0,1,1,0
1966392,3,0,0,0,1,0,0
1966404,4,1,0,1,1,0,0
1966419,4,1,0,0,1,1,0
1966428,6,1,1,1,1,0,1
1966437,5,1,1,1,1,1,0
1966443,5,1,0,1,1,0,0
1966455,6,1,1,1,1,1,0
1966462,5,1,1,1,1,1,0
1966470,5,1,1,0,1,1,0
1966481,4,1,0,1,1,0,0
1966496,5,1,1,1,1,1,0
1966501,3,1,1,1,1,0,0
1966512,3,1,0,0,0,0,0
1966520,5,1,1,1,1,0,0
1966535,5,1,1,1,1,1,0
1966547,4,0,0,1,1,0,0
1966558,4,1,0,0,1,1,0
